s/n,date,Temperature(oC),Rel. Humidity(%),Light(lux),CO2(ppm),HumidityRatio(kg/kg),Occupancy
15231,14-02-15 16:30,20.1,35.79,25,516,0.005213411,0
15232,14-02-15 16:31,20.05,35.845,26.5,516,0.005205217,0
15233,14-02-15 16:32,20,35.79,40,516,0.005180961,0
15234,14-02-15 16:33,20.03333333,35.82666667,31,513.3333333,0.005197121,0
15235,14-02-15 16:34,20.03333333,35.9,24,512.3333333,0.005207848,0
15236,14-02-15 16:34,20,35.9,24,514.75,0.005197017,0
15237,14-02-15 16:36,20,35.9,24,518,0.005197017,0
15238,14-02-15 16:37,20,35.9,24,516.5,0.005197017,0
15239,14-02-15 16:38,20,35.9,24,518,0.005197017,0
15240,14-02-15 16:38,20,35.86333333,24,516.6666667,0.005191665,0
15241,14-02-15 16:40,20.03333333,35.86333333,24,518,0.005202484,0
15242,14-02-15 16:40,20.05,35.845,24,514,0.005205217,0
15243,14-02-15 16:41,20,35.79,24,517,0.005180961,0
15244,14-02-15 16:43,20.03333333,35.82666667,24,518.3333333,0.005197121,0
15245,14-02-15 16:44,20.06666667,35.82666667,24,520,0.005207949,0
15246,14-02-15 16:45,20.1,35.79,24,518,0.005213411,0
15247,14-02-15 16:46,20.1,35.79,14,510,0.005213411,0
15248,14-02-15 16:46,20.06666667,35.76,20.33333333,511.6666667,0.005198177,0
15249,14-02-15 16:47,20.03333333,35.73,20.33333333,510.6666667,0.005182981,0
15250,14-02-15 16:49,20.1,35.82666667,17.33333333,513.6666667,0.005218796,0
15251,14-02-15 16:50,20.1,35.745,24,515,0.005206801,0
15252,14-02-15 16:51,20.1,35.79,24,509,0.005213411,0
15253,14-02-15 16:52,20.05,35.7,24,514,0.005183985,0
15254,14-02-15 16:53,20,35.7,12,517,0.005167824,0
15255,14-02-15 16:53,20.1,35.79,6,519,0.005213411,0
15256,14-02-15 16:54,20,35.7,6,518,0.005167824,0
15257,14-02-15 16:56,20.05,35.745,6,515.5,0.005190574,0
15258,14-02-15 16:57,20,35.7,6,515,0.005167824,0
15259,14-02-15 16:58,20,35.59,6,514,0.005151769,0
15260,14-02-15 16:59,20,35.7,6,513.5,0.005167824,0
15261,14-02-15 16:59,20,35.7,17,509,0.005167824,0
15262,14-02-15 17:00,20,35.7,10,510,0.005167824,0
15263,14-02-15 17:02,20,35.7,11.33333333,513.3333333,0.005167824,0
15264,14-02-15 17:03,20,35.7,14,516,0.005167824,0
15265,14-02-15 17:04,20,35.7,7,515,0.005167824,0
15266,14-02-15 17:05,20,35.7,14,515,0.005167824,0
15267,14-02-15 17:06,20,35.7,7,519.5,0.005167824,0
15268,14-02-15 17:06,20,35.7,14,518,0.005167824,0
15269,14-02-15 17:08,20,35.7,14,514,0.005167824,0
15270,14-02-15 17:09,20,35.7,14,515.5,0.005167824,0
15271,14-02-15 17:10,20,35.7,14,516.5,0.005167824,0
15272,14-02-15 17:10,20,35.66333333,9.333333333,514.3333333,0.005162472,0
15273,14-02-15 17:12,20,35.59,14,515,0.005151769,0
15274,14-02-15 17:12,20,35.7,7,514.5,0.005167824,0
15275,14-02-15 17:13,20,35.7,14,515,0.005167824,0
15276,14-02-15 17:15,20,35.7,14,514.5,0.005167824,0
15277,14-02-15 17:16,20,35.7,14,515,0.005167824,0
15278,14-02-15 17:17,20,35.7,14,519.5,0.005167824,0
15279,14-02-15 17:18,20,35.7,7,517,0.005167824,0
15280,14-02-15 17:19,20,35.7,14,518,0.005167824,0
15281,14-02-15 17:19,20,35.7,7,516,0.005167824,0
15282,14-02-15 17:21,20,35.7,14,520,0.005167824,0
15283,14-02-15 17:22,20,35.66333333,14,518.6666667,0.005162472,0
15284,14-02-15 17:23,20,35.59,14,520,0.005151769,0
15285,14-02-15 17:23,20,35.59,14,520,0.005151769,0
15286,14-02-15 17:25,20,35.59,14,521.5,0.005151769,0
15287,14-02-15 17:25,20,35.59,14,521,0.005151769,0
15288,14-02-15 17:26,20,35.59,14,516,0.005151769,0
15289,14-02-15 17:28,20,35.59,14,516.5,0.005151769,0
15290,14-02-15 17:29,20,35.59,14,521,0.005151769,0
15291,14-02-15 17:30,20,35.59,14,522,0.005151769,0
15292,14-02-15 17:31,20,35.5,14,519.3333333,0.005138633,0
15293,14-02-15 17:31,20,35.5,0,515,0.005138633,0
15294,14-02-15 17:32,20,35.5,0,512,0.005138633,0
15295,14-02-15 17:34,20,35.5,4.666666667,516.3333333,0.005138633,0
15296,14-02-15 17:35,19.945,35.5,0,513,0.005121009,0
15297,14-02-15 17:36,20,35.5,0,516,0.005138633,0
15298,14-02-15 17:37,20,35.5,7,516.5,0.005138633,0
15299,14-02-15 17:38,20,35.5,0,515.3333333,0.005138633,0
15300,14-02-15 17:38,20,35.5,0,516,0.005138633,0
15301,14-02-15 17:39,20,35.45,7,515,0.005131336,0
15302,14-02-15 17:41,20,35.4,4.666666667,523,0.005124039,0
15303,14-02-15 17:42,20,35.4,0,521,0.005124039,0
15304,14-02-15 17:43,20,35.5,0,519,0.005138633,0
15305,14-02-15 17:44,20,35.4,0,517,0.005124039,0
15306,14-02-15 17:44,20,35.4,4.666666667,514,0.005124039,0
15307,14-02-15 17:45,20,35.4,0,516,0.005124039,0
15308,14-02-15 17:47,19.89,35.45,0,518.5,0.00509619,0
15309,14-02-15 17:48,19.89,35.5,0,519,0.005103437,0
15310,14-02-15 17:49,19.89,35.5,0,516.6666667,0.005103437,0
15311,14-02-15 17:50,19.89,35.5,0,516,0.005103437,0
15312,14-02-15 17:51,19.89,35.5,0,515,0.005103437,0
15313,14-02-15 17:51,19.89,35.5,0,516.5,0.005103437,0
15314,14-02-15 17:53,19.92666667,35.4,0,518.6666667,0.005100619,0
15315,14-02-15 17:54,19.89,35.45,0,517,0.00509619,0
15316,14-02-15 17:55,19.89,35.5,0,518,0.005103437,0
15317,14-02-15 17:55,19.89,35.5,0,514.5,0.005103437,0
15318,14-02-15 17:57,19.89,35.5,0,516,0.005103437,0
15319,14-02-15 17:57,19.89,35.5,0,519,0.005103437,0
15320,14-02-15 17:58,19.89,35.5,0,515.5,0.005103437,0
15321,14-02-15 18:00,19.89,35.5,0,515.5,0.005103437,0
15322,14-02-15 18:01,19.89,35.5,0,511,0.005103437,0
15323,14-02-15 18:02,19.89,35.5,0,509,0.005103437,0
15324,14-02-15 18:03,19.84,35.5,0,513.5,0.00508751,0
15325,14-02-15 18:04,19.89,35.5,0,515,0.005103437,0
15326,14-02-15 18:04,19.79,35.5,0,515,0.005071626,0
15327,14-02-15 18:06,19.89,35.5,0,514,0.005103437,0
15328,14-02-15 18:07,19.84,35.45,0,520,0.005080286,0
15329,14-02-15 18:08,19.89,35.5,0,517.3333333,0.005103437,0
15330,14-02-15 18:08,19.84,35.5,0,513.5,0.00508751,0
15331,14-02-15 18:10,19.89,35.5,0,514.5,0.005103437,0
15332,14-02-15 18:10,19.89,35.5,0,522,0.005103437,0
15333,14-02-15 18:11,19.79,35.5,0,523,0.005071626,0
15334,14-02-15 18:13,19.84,35.45,0,522.5,0.005080286,0
15335,14-02-15 18:14,19.79,35.5,0,515,0.005071626,0
15336,14-02-15 18:15,19.79,35.5,0,517,0.005071626,0
15337,14-02-15 18:16,19.79,35.5,0,515,0.005071626,0
15338,14-02-15 18:16,19.79,35.5,0,513.5,0.005071626,0
15339,14-02-15 18:17,19.79,35.5,0,520,0.005071626,0
15340,14-02-15 18:19,19.79,35.5,0,517,0.005071626,0
15341,14-02-15 18:20,19.79,35.5,0,513,0.005071626,0
15342,14-02-15 18:21,19.79,35.5,0,517.5,0.005071626,0
15343,14-02-15 18:22,19.79,35.5,0,520,0.005071626,0
15344,14-02-15 18:23,19.84,35.5,0,519.5,0.00508751,0
15345,14-02-15 18:23,19.89,35.5,0,522,0.005103437,0
15346,14-02-15 18:24,19.79,35.4,0,518.5,0.005057224,0
15347,14-02-15 18:26,19.79,35.4,0,519.5,0.005057224,0
15348,14-02-15 18:27,19.84,35.45,0,517,0.005080286,0
15349,14-02-15 18:28,19.85666667,35.46666667,0,522.75,0.005087993,0
15350,14-02-15 18:29,19.89,35.5,0,523,0.005103437,0
15351,14-02-15 18:29,19.79,35.4,0,523,0.005057224,0
15352,14-02-15 18:30,19.89,35.5,0,526,0.005103437,0
15353,14-02-15 18:32,19.89,35.5,0,526.6666667,0.005103437,0
15354,14-02-15 18:33,19.89,35.45,0,524.5,0.00509619,0
15355,14-02-15 18:34,19.84,35.4,0,521,0.005073062,0
15356,14-02-15 18:35,19.85666667,35.4,0,524,0.005078351,0
15357,14-02-15 18:36,19.84,35.4,0,523,0.005073062,0
15358,14-02-15 18:36,19.89,35.45,0,522.5,0.00509619,0
15359,14-02-15 18:38,19.79,35.4,0,512,0.005057224,0
15360,14-02-15 18:39,19.89,35.5,0,521,0.005103437,0
15361,14-02-15 18:40,19.79,35.4,0,521,0.005057224,0
15362,14-02-15 18:40,19.84,35.45,0,518.5,0.005080286,0
15363,14-02-15 18:42,19.79,35.4,0,517,0.005057224,0
15364,14-02-15 18:42,19.89,35.46666667,0,519.6666667,0.005098606,0
15365,14-02-15 18:43,19.89,35.5,0,519,0.005103437,0
15366,14-02-15 18:45,19.89,35.45,0,519,0.00509619,0
15367,14-02-15 18:46,19.82333333,35.4,0,516.3333333,0.005067777,0
15368,14-02-15 18:47,19.84,35.45,0,519,0.005080286,0
15369,14-02-15 18:48,19.84,35.45,0,519,0.005080286,0
15370,14-02-15 18:49,19.89,35.4,0,522,0.005088944,0
15371,14-02-15 18:49,19.84,35.4,0,521.5,0.005073062,0
15372,14-02-15 18:51,19.865,35.4,0,515.25,0.005080997,0
15373,14-02-15 18:52,19.89,35.4,0,521,0.005088944,0
15374,14-02-15 18:53,19.84,35.4,0,520,0.005073062,0
15375,14-02-15 18:53,19.84,35.4,0,523.5,0.005073062,0
15376,14-02-15 18:55,19.89,35.4,0,523,0.005088944,0
15377,14-02-15 18:55,19.79,35.4,0,525,0.005057224,0
15378,14-02-15 18:56,19.84,35.4,0,524,0.005073062,0
15379,14-02-15 18:58,19.89,35.4,0,520.5,0.005088944,0
15380,14-02-15 18:59,19.89,35.45,0,522.5,0.00509619,0
15381,14-02-15 19:00,19.84,35.45,0,524.5,0.005080286,0
15382,14-02-15 19:01,19.89,35.4,0,522,0.005088944,0
15383,14-02-15 19:01,19.84,35.4,0,524.5,0.005073062,0
15384,14-02-15 19:02,19.89,35.4,0,520.5,0.005088944,0
15385,14-02-15 19:04,19.84,35.345,0,522.5,0.005065116,0
15386,14-02-15 19:05,19.85666667,35.4,0,521.6666667,0.005078351,0
15387,14-02-15 19:06,19.79,35.4,0,522,0.005057224,0
15388,14-02-15 19:07,19.84,35.45,0,523,0.005080286,0
15389,14-02-15 19:08,19.89,35.45,0,523.5,0.00509619,0
15390,14-02-15 19:08,19.89,35.4,0,525,0.005088944,0
15391,14-02-15 19:09,19.84,35.4,0,523.5,0.005073062,0
15392,14-02-15 19:11,19.89,35.4,0,518,0.005088944,0
15393,14-02-15 19:12,19.85666667,35.4,0,520.6666667,0.005078351,0
15394,14-02-15 19:13,19.79,35.4,0,523,0.005057224,0
15395,14-02-15 19:14,19.89,35.45,0,521.5,0.00509619,0
15396,14-02-15 19:14,19.79,35.4,0,520,0.005057224,0
15397,14-02-15 19:15,19.79,35.45,0,515,0.005064425,0
15398,14-02-15 19:17,19.79,35.45,0,519.5,0.005064425,0
15399,14-02-15 19:18,19.79,35.4,0,521.5,0.005057224,0
15400,14-02-15 19:19,19.79,35.4,0,524,0.005057224,0
15401,14-02-15 19:20,19.79,35.4,0,528,0.005057224,0
15402,14-02-15 19:21,19.79,35.5,0,527.5,0.005071626,0
15403,14-02-15 19:21,19.79,35.45,0,529,0.005064425,0
15404,14-02-15 19:23,19.79,35.4,0,532,0.005057224,0
15405,14-02-15 19:24,19.79,35.4,0,532,0.005057224,0
15406,14-02-15 19:25,19.84,35.45,0,525.3333333,0.005080286,0
15407,14-02-15 19:25,19.79,35.4,0,524,0.005057224,0
15408,14-02-15 19:27,19.79,35.4,0,524,0.005057224,0
15409,14-02-15 19:27,19.84,35.45,0,521.5,0.005080286,0
15410,14-02-15 19:28,19.82333333,35.43333333,0,522.3333333,0.005072588,0
15411,14-02-15 19:30,19.79,35.4,0,519,0.005057224,0
15412,14-02-15 19:31,19.84,35.45,0,526,0.005080286,0
15413,14-02-15 19:32,19.89,35.4,0,525.5,0.005088944,0
15414,14-02-15 19:33,19.89,35.5,0,522,0.005103437,0
15415,14-02-15 19:34,19.84,35.45,0,526,0.005080286,0
15416,14-02-15 19:34,19.84,35.45,0,521.5,0.005080286,0
15417,14-02-15 19:36,19.85666667,35.46666667,0,521.3333333,0.005087993,0
15418,14-02-15 19:37,19.89,35.4,0,521,0.005088944,0
15419,14-02-15 19:38,19.85666667,35.4,0,519.3333333,0.005078351,0
15420,14-02-15 19:38,19.84,35.345,0,524.5,0.005065116,0
15421,14-02-15 19:40,19.85666667,35.4,0,524.3333333,0.005078351,0
15422,14-02-15 19:40,19.89,35.4,0,522,0.005088944,0
15423,14-02-15 19:41,19.84,35.345,0,520.5,0.005065116,0
15424,14-02-15 19:43,19.89,35.4,0,518,0.005088944,0
15425,14-02-15 19:44,19.82333333,35.4,0,519,0.005067777,0
15426,14-02-15 19:45,19.84,35.4,0,523,0.005073062,0
15427,14-02-15 19:46,19.82333333,35.4,0,521.6666667,0.005067777,0
15428,14-02-15 19:46,19.79,35.4,0,523.3333333,0.005057224,0
15429,14-02-15 19:47,19.82333333,35.4,0,521.3333333,0.005067777,0
15430,14-02-15 19:49,19.89,35.4,0,526,0.005088944,0
15431,14-02-15 19:50,19.89,35.4,0,526,0.005088944,0
15432,14-02-15 19:51,19.89,35.4,0,519,0.005088944,0
15433,14-02-15 19:52,19.89,35.4,0,518.5,0.005088944,0
15434,14-02-15 19:53,19.89,35.4,0,518,0.005088944,0
15435,14-02-15 19:53,19.89,35.4,0,515,0.005088944,0
15436,14-02-15 19:54,19.89,35.4,0,515,0.005088944,0
15437,14-02-15 19:56,19.89,35.4,0,512.5,0.005088944,0
15438,14-02-15 19:57,19.89,35.4,0,512.5,0.005088944,0
15439,14-02-15 19:58,19.84,35.345,0,506,0.005065116,0
15440,14-02-15 19:59,19.79,35.345,0,508,0.005049303,0
15441,14-02-15 19:59,19.89,35.4,0,512,0.005088944,0
15442,14-02-15 20:00,19.79,35.4,0,518,0.005057224,0
15443,14-02-15 20:02,19.79,35.4,0,518.25,0.005057224,0
15444,14-02-15 20:03,19.79,35.4,0,512,0.005057224,0
15445,14-02-15 20:04,19.79,35.4,0,512,0.005057224,0
15446,14-02-15 20:05,19.84,35.345,0,510.5,0.005065116,0
15447,14-02-15 20:06,19.79,35.4,0,512,0.005057224,0
15448,14-02-15 20:06,19.79,35.345,0,512,0.005049303,0
15449,14-02-15 20:08,19.79,35.4,0,509,0.005057224,0
15450,14-02-15 20:09,19.79,35.425,0,517,0.005060824,0
15451,14-02-15 20:10,19.79,35.5,0,524,0.005071626,0
15452,14-02-15 20:10,19.79,35.5,0,524,0.005071626,0
15453,14-02-15 20:12,19.79,35.4,0,523.3333333,0.005057224,0
15454,14-02-15 20:12,19.79,35.4,0,523,0.005057224,0
15455,14-02-15 20:13,19.84,35.4,0,519,0.005073062,0
15456,14-02-15 20:15,19.79,35.29,0,519,0.005041382,0
15457,14-02-15 20:16,19.79,35.29,0,521,0.005041382,0
15458,14-02-15 20:17,19.84,35.345,0,524,0.005065116,0
15459,14-02-15 20:18,19.79,35.345,0,519,0.005049303,0
15460,14-02-15 20:19,19.84,35.345,0,525,0.005065116,0
15461,14-02-15 20:19,19.84,35.3725,0,523.25,0.005069089,0
15462,14-02-15 20:21,19.79,35.4,0,527,0.005057224,0
15463,14-02-15 20:22,19.84,35.4,0,531,0.005073062,0
15464,14-02-15 20:23,19.84,35.4,0,527.5,0.005073062,0
15465,14-02-15 20:23,19.89,35.4,0,529,0.005088944,0
15466,14-02-15 20:25,19.89,35.4,0,528.5,0.005088944,0
15467,14-02-15 20:25,19.89,35.4,0,532,0.005088944,0
15468,14-02-15 20:26,19.89,35.4,0,527,0.005088944,0
15469,14-02-15 20:28,19.85666667,35.36333333,0,525.3333333,0.005073048,0
15470,14-02-15 20:29,19.89,35.4,0,529,0.005088944,0
15471,14-02-15 20:30,19.89,35.4,0,529,0.005088944,0
15472,14-02-15 20:31,19.89,35.4,0,531,0.005088944,0
15473,14-02-15 20:31,19.89,35.4,0,530.5,0.005088944,0
15474,14-02-15 20:32,19.89,35.4,0,529,0.005088944,0
15475,14-02-15 20:34,19.89,35.4,0,529.3333333,0.005088944,0
15476,14-02-15 20:35,19.89,35.4,0,525,0.005088944,0
15477,14-02-15 20:36,19.89,35.4,0,531.6666667,0.005088944,0
15478,14-02-15 20:37,19.89,35.4,0,528,0.005088944,0
15479,14-02-15 20:38,19.89,35.4,0,528,0.005088944,0
15480,14-02-15 20:38,19.89,35.4,0,529,0.005088944,0
15481,14-02-15 20:39,19.89,35.4,0,530,0.005088944,0
15482,14-02-15 20:41,19.89,35.4,0,527,0.005088944,0
15483,14-02-15 20:42,19.89,35.4,0,526.6666667,0.005088944,0
15484,14-02-15 20:43,19.89,35.4,0,533,0.005088944,0
15485,14-02-15 20:44,19.89,35.4,0,533,0.005088944,0
15486,14-02-15 20:44,19.89,35.4,0,535,0.005088944,0
15487,14-02-15 20:45,19.89,35.4,0,533,0.005088944,0
15488,14-02-15 20:47,19.89,35.4,0,533.5,0.005088944,0
15489,14-02-15 20:48,19.89,35.4,0,534.5,0.005088944,0
15490,14-02-15 20:49,19.89,35.4,0,532,0.005088944,0
15491,14-02-15 20:50,19.89,35.4,0,531.3333333,0.005088944,0
15492,14-02-15 20:51,19.89,35.4,0,529,0.005088944,0
15493,14-02-15 20:51,19.89,35.4,0,533,0.005088944,0
15494,14-02-15 20:53,19.89,35.45,0,531,0.00509619,0
15495,14-02-15 20:54,19.84,35.45,0,525,0.005080286,0
15496,14-02-15 20:55,19.85666667,35.46666667,0,528.3333333,0.005087993,0
15497,14-02-15 20:55,19.89,35.5,0,525,0.005103437,0
15498,14-02-15 20:57,19.84,35.45,0,525,0.005080286,0
15499,14-02-15 20:57,19.89,35.43333333,0,526.3333333,0.005093775,0
15500,14-02-15 20:58,19.89,35.4,0,534,0.005088944,0
15501,14-02-15 21:00,19.89,35.4,0,534.25,0.005088944,0
15502,14-02-15 21:01,19.89,35.4,0,533,0.005088944,0
15503,14-02-15 21:02,19.89,35.4,0,532,0.005088944,0
15504,14-02-15 21:03,19.89,35.4,0,534.5,0.005088944,0
15505,14-02-15 21:04,19.89,35.345,0,540,0.005080973,0
15506,14-02-15 21:04,19.89,35.29,0,536,0.005073002,0
15507,14-02-15 21:06,19.945,35.29,0,533.5,0.005090467,0
15508,14-02-15 21:07,19.89,35.29,0,529.5,0.005073002,0
15509,14-02-15 21:08,19.945,35.29,0,530,0.005090467,0
15510,14-02-15 21:08,20,35.29,0,532,0.005107986,0
15511,14-02-15 21:10,20,35.26,0,534.3333333,0.005103608,0
15512,14-02-15 21:10,20,35.245,0,533.5,0.005101419,0
15513,14-02-15 21:11,19.945,35.29,0,536,0.005090467,0
15514,14-02-15 21:13,19.945,35.2,0,538,0.005077379,0
15515,14-02-15 21:14,20,35.2,0,534,0.005094853,0
15516,14-02-15 21:15,20,35.2,0,538,0.005094853,0
15517,14-02-15 21:16,20,35.2,0,533,0.005094853,0
15518,14-02-15 21:16,20,35.2,0,532.5,0.005094853,0
15519,14-02-15 21:17,20,35.2,0,532.6666667,0.005094853,0
15520,14-02-15 21:19,20,35.2,0,529,0.005094853,0
15521,14-02-15 21:20,20,35.2,0,531,0.005094853,0
15522,14-02-15 21:21,20,35.145,0,534.5,0.005086827,0
15523,14-02-15 21:22,20,35.145,0,532.5,0.005086827,0
15524,14-02-15 21:23,20,35.09,0,532.5,0.005078801,0
15525,14-02-15 21:23,20,35.145,0,533.5,0.005086827,0
15526,14-02-15 21:24,20,35.09,0,539,0.005078801,0
15527,14-02-15 21:26,20,35.2,0,537.3333333,0.005094853,0
15528,14-02-15 21:27,20,35.2,0,533,0.005094853,0
15529,14-02-15 21:28,20,35.145,0,533.5,0.005086827,0
15530,14-02-15 21:29,20,35.09,0,533,0.005078801,0
15531,14-02-15 21:29,20,35.09,0,535,0.005078801,0
15532,14-02-15 21:30,19.89,35.145,0,533,0.005051988,0
15533,14-02-15 21:32,19.89,35.2,0,534,0.005059959,0
15534,14-02-15 21:33,19.89,35.29,0,533.5,0.005073002,0
15535,14-02-15 21:34,19.89,35.2,0,532,0.005059959,0
15536,14-02-15 21:35,19.89,35.2,0,534,0.005059959,0
15537,14-02-15 21:36,19.89,35.2,0,531,0.005059959,0
15538,14-02-15 21:36,19.89,35.2,0,526.5,0.005059959,0
15539,14-02-15 21:38,19.89,35.2,0,532.25,0.005059959,0
15540,14-02-15 21:39,19.89,35.2,0,524,0.005059959,0
15541,14-02-15 21:40,19.79,35.2225,0,527.75,0.005031661,0
15542,14-02-15 21:40,19.79,35.26,0,528.6666667,0.005037061,0
15543,14-02-15 21:42,19.89,35.2,0,529,0.005059959,0
15544,14-02-15 21:42,19.82333333,35.23,0,530.6666667,0.005043243,0
15545,14-02-15 21:43,19.79,35.145,0,528,0.0050205,0
15546,14-02-15 21:45,19.84,35.145,0,531.5,0.005036223,0
15547,14-02-15 21:46,19.79,35.145,0,531.25,0.0050205,0
15548,14-02-15 21:47,19.79,35.2,0,530.75,0.005028421,0
15549,14-02-15 21:48,19.79,35.2,0,527,0.005028421,0
15550,14-02-15 21:49,19.79,35.2,0,524.5,0.005028421,0
15551,14-02-15 21:49,19.85666667,35.16333333,0,532.3333333,0.005044124,0
15552,14-02-15 21:51,19.89,35.2,0,536.5,0.005059959,0
15553,14-02-15 21:52,19.89,35.2,0,535,0.005059959,0
15554,14-02-15 21:53,19.89,35.2,0,534,0.005059959,0
15555,14-02-15 21:53,19.84,35.2,0,532,0.005044168,0
15556,14-02-15 21:55,19.84,35.2,0,534,0.005044168,0
15557,14-02-15 21:55,19.84,35.345,0,537,0.005065116,0
15558,14-02-15 21:56,19.79,35.4,0,531,0.005057224,0
15559,14-02-15 21:58,19.79,35.29,0,534.5,0.005041382,0
15560,14-02-15 21:59,19.89,35.4,0,532,0.005088944,0
15561,14-02-15 22:00,19.865,35.4,0,535,0.005080997,0
15562,14-02-15 22:01,19.79,35.45,0,537,0.005064425,0
15563,14-02-15 22:01,19.79,35.5,0,535,0.005071626,0
15564,14-02-15 22:02,19.79,35.5,0,533,0.005071626,0
15565,14-02-15 22:04,19.79,35.53,0,534.6666667,0.005075947,0
15566,14-02-15 22:05,19.79,35.69,0,535,0.005098992,0
15567,14-02-15 22:06,19.79,35.845,0,532,0.005121319,0
15568,14-02-15 22:07,19.79,35.645,0,534,0.005092511,0
15569,14-02-15 22:08,19.79,35.7,0,534,0.005100433,0
15570,14-02-15 22:08,19.89,35.745,0,530.5,0.005138949,0
15571,14-02-15 22:09,19.89,35.7,0,523,0.005132426,0
15572,14-02-15 22:11,19.89,35.66333333,0,528.6666667,0.005127111,0
15573,14-02-15 22:12,19.89,35.745,0,532.5,0.005138949,0
15574,14-02-15 22:13,19.89,35.7,0,528,0.005132426,0
15575,14-02-15 22:14,19.89,35.7,0,530,0.005132426,0
15576,14-02-15 22:14,19.89,35.7,0,530,0.005132426,0
15577,14-02-15 22:15,19.89,35.73,0,532.6666667,0.005136775,0
15578,14-02-15 22:17,19.89,35.745,0,532,0.005138949,0
15579,14-02-15 22:18,19.89,35.7,0,524,0.005132426,0
15580,14-02-15 22:19,19.89,35.79,0,528,0.005145472,0
15581,14-02-15 22:20,19.89,35.845,0,529,0.005153445,0
15582,14-02-15 22:21,19.89,35.93333333,0,529.3333333,0.00516625,0
15583,14-02-15 22:21,19.89,35.925,0,532,0.005165042,0
15584,14-02-15 22:23,19.89,36,0,533,0.005175915,0
15585,14-02-15 22:24,19.89,35.95,0,535.5,0.005168666,0
15586,14-02-15 22:25,19.89,35.9,0,535,0.005161418,0
15587,14-02-15 22:25,19.89,35.95,0,529.5,0.005168666,0
15588,14-02-15 22:27,19.89,36,0,531.6666667,0.005175915,0
15589,14-02-15 22:27,19.89,36,0,530,0.005175915,0
15590,14-02-15 22:28,19.89,36,0,529.5,0.005175915,0
15591,14-02-15 22:30,19.89,36,0,532.5,0.005175915,0
15592,14-02-15 22:31,19.89,36,0,530,0.005175915,0
15593,14-02-15 22:32,19.89,36,0,531.5,0.005175915,0
15594,14-02-15 22:33,19.89,36,0,527,0.005175915,0
15595,14-02-15 22:34,19.84,36,0,534,0.005159759,0
15596,14-02-15 22:34,19.84,36,0,534,0.005159759,0
15597,14-02-15 22:36,19.89,36.03,0,534.6666667,0.005180264,0
15598,14-02-15 22:37,19.89,36,0,531.5,0.005175915,0
15599,14-02-15 22:38,19.89,36,0,535,0.005175915,0
15600,14-02-15 22:38,19.89,36,0,535,0.005175915,0
15601,14-02-15 22:40,19.89,36,0,535,0.005175915,0
15602,14-02-15 22:40,19.89,36,0,528.5,0.005175915,0
15603,14-02-15 22:41,19.89,35.96666667,0,528,0.005171082,0
15604,14-02-15 22:43,19.89,36,0,533,0.005175915,0
15605,14-02-15 22:44,19.89,36,0,535,0.005175915,0
15606,14-02-15 22:45,19.89,35.9,0,538,0.005161418,0
15607,14-02-15 22:46,19.89,35.9,0,537,0.005161418,0
15608,14-02-15 22:46,19.89,35.9,0,532,0.005161418,0
15609,14-02-15 22:47,19.89,35.9,0,534,0.005161418,0
15610,14-02-15 22:49,19.92666667,35.9,0,535.3333333,0.00517326,0
15611,14-02-15 22:50,19.89,35.9,0,537,0.005161418,0
15612,14-02-15 22:51,19.945,35.845,0,541.5,0.00517119,0
15613,14-02-15 22:52,20,35.79,0,532.5,0.005180961,0
15614,14-02-15 22:53,20,35.79,0,532,0.005180961,0
15615,14-02-15 22:53,20,35.79,0,534.5,0.005180961,0
15616,14-02-15 22:54,20,35.79,0,538,0.005180961,0
15617,14-02-15 22:56,20,35.79,0,535,0.005180961,0
15618,14-02-15 22:57,20,35.79,0,537,0.005180961,0
15619,14-02-15 22:58,20,35.79,0,535,0.005180961,0
15620,14-02-15 22:59,20,35.79,0,533,0.005180961,0
15621,14-02-15 22:59,20,35.79,0,534,0.005180961,0
15622,14-02-15 23:00,20,35.79,0,531,0.005180961,0
15623,14-02-15 23:02,20,35.79,0,535.5,0.005180961,0
15624,14-02-15 23:03,20,35.79,0,535,0.005180961,0
15625,14-02-15 23:04,20,35.79,0,535,0.005180961,0
